Estado,Município,Cartório,Serviços,Status do Cartório,Tipo
RO,Alta Floresta d'Oeste em Rondônia,Único Serviço Notarial e de Registro,Notas; Protesto de Títulos; Registro Civil das Pessoas Jurídicas; Registro Civil das Pessoas Naturais; Registro de Imóveis; Registro de Imóveis e Títulos e Documentos; Registro de Interdições e Tutelas; Registro de Títulos e Documentos; Registro de Títulos e Documentos e Civis das Pessoas Jurídicas,Ativo,Cartório
RO,Alto Alegre dos Parecis em Rondônia,Cartório Jesus Machado,Notas; Registro Civil das Pessoas Naturais,Ativo,Cartório
RO,Alto Paraíso em Rondônia,Cartório de Registro Civil das Pessoas Naturais e Notas,Notas; Registro Civil das Pessoas Naturais,Ativo,Cartório
RO,Alvorada d'Oeste em Rondônia,Ofício de Registro Civil das Pessoas Naturais e Tabelionato de Notas,Notas; Registro Civil das Pessoas Naturais,Ativo,Cartório
RO,Alvorada d'Oeste em Rondônia,"Tabelionato de Protestos, Registro de Imóveis, Registro de Títulos e Documentos e de Pessoas Jurídicas",Protesto de Títulos; Registro de Imóveis; Registro de Títulos e Documentos e Civis das Pessoas Jurídicas,Ativo,Cartório
RO,Alvorada d'Oeste em Rondônia,Vara Única,Não informado,Ativo,Vara
RO,Ariquemes em Rondônia,Cartório Dantas Mota,Notas; Registro Civil das Pessoas Naturais; Registro de Interdições e Tutelas,Ativo,Cartório
RO,Ariquemes em Rondônia,"Ofício de Registro de Imóveis, Títulos e Documentos e Pessoas Jurídicas",Registro de Imóveis; Registro de Títulos e Documentos e Civis das Pessoas Jurídicas,Ativo,Cartório
RO,Ariquemes em Rondônia,Tabelionato de Protestos de Ariquemes/RO.,Protesto de Títulos,Ativo,Cartório
RO,Ariquemes em Rondônia,Juizado Especial Cível e Criminal,Não informado,Ativo,Vara
RO,Ariquemes em Rondônia,1ª Vara Criminal,Não informado,Ativo,Vara
RO,Ariquemes em Rondônia,2ª Vara Civel,Não informado,Ativo,Vara
RO,Ariquemes em Rondônia,3ª Vara Civel,Não informado,Ativo,Vara
RO,Ariquemes em Rondônia,1ª Vara Cível,Não informado,Ativo,Vara
RO,Ariquemes em Rondônia,4ª Vara Civel,Não informado,Ativo,Vara
RO,Ariquemes em Rondônia,2ª Vara Criminal,Não informado,Ativo,Vara
RO,Ariquemes em Rondônia,3ª Vara Criminal,Não informado,Ativo,Vara
RO,Buritis em Rondônia,Cartório Almeida,Notas; Registro Civil das Pessoas Naturais; Registro de Interdições e Tutelas,Ativo,Cartório
RO,Buritis em Rondônia,"Registros de Imóveis, Títulos e Documentos, Civil de Pessoas Jurídicas e Tabelionato de Protesto de Títulos e Documentos",Protesto de Títulos; Registro de Imóveis; Registro de Títulos e Documentos e Civis das Pessoas Jurídicas,Ativo,Cartório
RO,Buritis em Rondônia,1ª Vara Genérica,Não informado,Ativo,Vara
RO,Buritis em Rondônia,2ª Vara Genérica,Não informado,Ativo,Vara
RO,Cabixi em Rondônia,Tabelionato de Notas e Anexos do Registro Civil de Pessoas Naturais,Notas; Registro Civil das Pessoas Naturais,Ativo,Cartório
RO,Cacaulândia em Rondônia,Cartório de Notas e Registro Civil das Pessoas Naturais,Notas; Registro Civil das Pessoas Naturais,Ativo,Cartório
RO,Cacoal em Rondônia,1º Ofício de Registro Civil das Pessoas Naturais e Tabelionato de Notas da Comarca de Cacoal,Notas; Registro Civil das Pessoas Naturais,Ativo,Cartório
RO,Cacoal em Rondônia,"1º Ofício de Registro de Imóveis, Títulos e Documentos e Civis Das",Registro de Imóveis; Registro de Títulos e Documentos e Civis das Pessoas Jurídicas,Ativo,Cartório
RO,Cacoal em Rondônia,1º Tabelionato de Protesto de Títulos de Cacoal,Protesto de Títulos,Ativo,Cartório
RO,Cacoal em Rondônia,2º Ofício de Registro Civis das Pessoas Naturais e Tabelionato de Notas de Cacoal,Notas; Registro Civil das Pessoas Naturais,Ativo,Cartório
RO,Cacoal em Rondônia,2ª Vara Criminal,Não informado,Ativo,Vara
RO,Cacoal em Rondônia,1ª Vara Criminal,Não informado,Ativo,Vara
RO,Cacoal em Rondônia,1ª Vara Civel,Não informado,Ativo,Vara
RO,Cacoal em Rondônia,2ª Vara Civel,Não informado,Ativo,Vara
RO,Cacoal em Rondônia,Juizado Especial Civel e Criminal,Não informado,Ativo,Vara
RO,Cacoal em Rondônia,3ª Vara Civel,Não informado,Ativo,Vara
RO,Cacoal em Rondônia,4ª Vara Civel,Não informado,Ativo,Vara
RO,Rondônia em Rondônia,Registro Civil e Notas,Notas; Registro Civil das Pessoas Naturais,Ativo,Cartório
RO,Candeias do Jamari em Rondônia,Cartório de Registro Civil e Notas,Notas; Registro Civil das Pessoas Naturais,Ativo,Cartório
RO,Castanheiras em Rondônia,Cartório de Registro Civil e Notas,Notas; Registro Civil das Pessoas Naturais,Ativo,Cartório
RO,Cerejeiras em Rondônia,Cartório de Registro Civil e Notas Cavatti,Notas; Registro Civil das Pessoas Naturais; Registro de Interdições e Tutelas,Ativo,Cartório
RO,Cerejeiras em Rondônia,Cartório de Registro de Imóveis e Anexos,Protesto de Títulos; Registro de Imóveis; Registro de Títulos e Documentos e Civis das Pessoas Jurídicas,Ativo,Cartório
RO,Cerejeiras em Rondônia,1ª Vara,Não informado,Ativo,Vara
RO,Cerejeiras em Rondônia,2ª Vara,Não informado,Ativo,Vara
RO,Chupinguaia em Rondônia,Primeiro Ofício de Registro Civil e de Notas,Notas; Registro Civil das Pessoas Naturais,Ativo,Cartório
RO,Colorado do Oeste em Rondônia,Ofício de Registro Civil das Pessoas Naturais e Tabelionato de Notas,Notas; Registro Civil das Pessoas Naturais,Ativo,Cartório
RO,Colorado do Oeste em Rondônia,"Tabelionato de Protesto de Títulos, Serviço de Registro de Imóveis, Títulos e Documentos e Civis das Pessoas Jurídicas",Protesto de Títulos; Registro de Imóveis; Registro de Títulos e Documentos e Civis das Pessoas Jurídicas,Ativo,Cartório
RO,Colorado do Oeste em Rondônia,Vara Cível,Não informado,Ativo,Vara
RO,Colorado do Oeste em Rondônia,Vara Criminal,Não informado,Ativo,Vara
RO,Corumbiara em Rondônia,Cartório de Registro Civil das Pessoas Naturais e Tabelionato de Notas,Notas; Registro Civil das Pessoas Naturais,Ativo,Cartório
RO,Costa Marques em Rondônia,Cartório Ofício Único,Notas; Protesto de Títulos; Registro Civil das Pessoas Naturais; Registro de Imóveis; Registro de Interdições e Tutelas; Registro de Títulos e Documentos e Civis das Pessoas Jurídicas,Ativo,Cartório
RO,Costa Marques em Rondônia,Vara Única,Não informado,Ativo,Vara
RO,Cujubim em Rondônia,Ofício de Registro Civil e de Notas,Notas; Registro Civil das Pessoas Naturais,Ativo,Cartório
RO,Espigão d'Oeste em Rondônia,"Tabelionato de Notas, Protesto de Títulos, Registro de Imóveis, Títulos e Documentos e Civil das Pessoas Jurídicas e Civil das Pessoas Naturais e Interdições de Tutelas",Notas; Protesto de Títulos; Registro Civil das Pessoas Naturais; Registro de Imóveis; Registro de Interdições e Tutelas; Registro de Títulos e Documentos e Civis das Pessoas Jurídicas,Ativo,Cartório
RO,Espigão d'Oeste em Rondônia,1ª Vara,Não informado,Ativo,Vara
RO,Espigão d'Oeste em Rondônia,2ª Vara,Não informado,Ativo,Vara
RO,Governador Jorge Teixeira em Rondônia,Tabelionato de Notas e Registro Civil de Governador Jorge Teixeira,Notas; Registro Civil das Pessoas Naturais,Ativo,Cartório
RO,Guajará-Mirim em Rondônia,"Cartório de Registro Civil e Imóveis, Rtd e Rcpj",Registro Civil das Pessoas Naturais; Registro de Imóveis; Registro de Títulos e Documentos e Civis das Pessoas Jurídicas,Ativo,Cartório
RO,Guajará-Mirim em Rondônia,Cartório Único de Notas de Guajará Mirim,Notas,Ativo,Cartório
RO,Guajará-Mirim em Rondônia,Tabelionato de Protesto de Títulos Gmirim,Protesto de Títulos,Ativo,Cartório
RO,Guajará-Mirim em Rondônia,1ª Vara Criminal,Não informado,Ativo,Vara
RO,Guajará-Mirim em Rondônia,2ª Vara Civel,Não informado,Ativo,Vara
RO,Guajará-Mirim em Rondônia,1ª Vara Civel,Não informado,Ativo,Vara
RO,Guajará-Mirim em Rondônia,2ª Vara Criminal,Não informado,Ativo,Vara
RO,Itapuã do Oeste em Rondônia,Cartório de Registro Civil e Notas,Notas; Registro Civil das Pessoas Naturais,Ativo,Cartório
RO,Jaru em Rondônia,1° Tabelionato de Notas,Notas,Inativo,Cartório
RO,Jaru em Rondônia,Cartório de Registro Civil e Notas do Distrito de Tarilândia,Notas; Registro Civil das Pessoas Naturais,Ativo,Cartório
RO,Jaru em Rondônia,"Cartório de Registro de Imóveis, Títulos e Documentos e Pessoas Jurídicas",Registro de Imóveis; Registro de Títulos e Documentos e Civis das Pessoas Jurídicas,Ativo,Cartório
RO,Jaru em Rondônia,Cartório Registro Civil de Pessoas Naturais e Notas de Jaru/RO,Notas; Registro Civil das Pessoas Naturais,Ativo,Cartório
RO,Jaru em Rondônia,Tabelionato de Protesto de Títulos da Comarca de Jaru,Protesto de Títulos,Ativo,Cartório
RO,Jaru em Rondônia,Vara Criminal,Não informado,Ativo,Vara
RO,Jaru em Rondônia,1ª Vara Civel,Não informado,Ativo,Vara
RO,Jaru em Rondônia,2ª Vara Civel,Não informado,Ativo,Vara
RO,Ji-Paraná em Rondônia,"1° Ofício de Registro de Imóveis,titulos e Documentos e Civil das Pessoas Jurídicas.",Registro de Imóveis; Registro de Títulos e Documentos e Civis das Pessoas Jurídicas,Ativo,Cartório
RO,Ji-Paraná em Rondônia,1º Serviço Notarial e de Registro Civil,Notas; Registro Civil das Pessoas Naturais; Registro de Interdições e Tutelas,Ativo,Cartório
RO,Ji-Paraná em Rondônia,1º Tabelionato de Protesto de Ji Parana,Protesto de Títulos,Ativo,Cartório
RO,Ji-Paraná em Rondônia,Cartório de Registro Civil e Notas de Nova Colina,Notas; Registro Civil das Pessoas Naturais,Inativo,Cartório
RO,Ji-Paraná em Rondônia,Ofício de Registro Civis das Pessoas Naturais e Tabelionato de Notas do Município de Nova Londrina,Notas; Registro Civil das Pessoas Naturais,Ativo,Cartório
RO,Ji-Paraná em Rondônia,Segundo Ofício de Registro Civil das Pessoas Naturais e Tabelionato de Notas de Ji/PAraná/RO,Notas; Registro Civil das Pessoas Naturais,Ativo,Cartório
RO,Ji-Paraná em Rondônia,3ª Vara Criminal,Não informado,Ativo,Vara
RO,Ji-Paraná em Rondônia,Juizado Especial Cível e Criminal,Não informado,Ativo,Vara
RO,Ji-Paraná em Rondônia,5ª Vara Cível,Não informado,Ativo,Vara
RO,Ji-Paraná em Rondônia,2ª Vara Criminal,Não informado,Ativo,Vara
RO,Ji-Paraná em Rondônia,1ª Vara Civel,Não informado,Ativo,Vara
RO,Ji-Paraná em Rondônia,1ª Vara Criminal,Não informado,Ativo,Vara
RO,Ji-Paraná em Rondônia,2ª Vara Cível,Não informado,Ativo,Vara
RO,Ji-Paraná em Rondônia,3ª Vara Civel,Não informado,Ativo,Vara
RO,Ji-Paraná em Rondônia,4ª Vara Civel,Não informado,Ativo,Vara
RO,Machadinho d'Oeste em Rondônia,Serviço Notarial e de Registros,Notas; Protesto de Títulos; Registro Civil das Pessoas Naturais; Registro de Imóveis; Registro de Imóveis e Títulos e Documentos; Registro de Interdições e Tutelas; Registro de Títulos e Documentos; Registro de Títulos e Documentos e Civis das Pessoas Jurídicas,Ativo,Cartório
RO,Machadinho d'Oeste em Rondônia,Vara Única,Não informado,Ativo,Vara
RO,Ministro Andreazza em Rondônia,Cartório de Registro Civil e Tabelionato de Notas,Notas; Registro Civil das Pessoas Naturais,Ativo,Cartório
RO,Mirante da Serra em Rondônia,Tabelionato Cherque,Notas; Registro Civil das Pessoas Naturais,Ativo,Cartório
RO,Monte Negro em Rondônia,Tabelionato de Notas e Registro Civil,Notas; Registro Civil das Pessoas Naturais,Ativo,Cartório
RO,Nova Brasilândia d'Oeste em Rondônia,Cartório de Registro Civil e Notas,Notas; Registro Civil das Pessoas Naturais,Ativo,Cartório
RO,Nova Brasilândia d'Oeste em Rondônia,Vara Única,Não informado,Ativo,Vara
RO,Nova Mamoré em Rondônia,Tabelionato de Notas e Ofício de Registro Civil das Pessoas Naturais,Notas; Registro Civil das Pessoas Naturais,Ativo,Cartório
RO,Nova União em Rondônia,1º Ofício de Registro Civis das Pessoas Naturais e Tabelionato de Notas,Notas; Registro Civil das Pessoas Naturais,Ativo,Cartório
RO,Novo Horizonte do Oeste em Rondônia,Cartório de Registro Civil e Tabelionato de Notas,Notas; Registro Civil das Pessoas Naturais,Ativo,Cartório
RO,Ouro Preto do Oeste em Rondônia,Cartório de Registro Civil das Pessoas Naturais,Registro Civil das Pessoas Naturais,Ativo,Cartório
RO,Ouro Preto do Oeste em Rondônia,Cartório de Registro de Imóveis,Registro de Imóveis; Registro de Títulos e Documentos e Civis das Pessoas Jurídicas,Ativo,Cartório
RO,Ouro Preto do Oeste em Rondônia,Tabelionato de Protesto de Títulos,Protesto de Títulos,Ativo,Cartório
RO,Ouro Preto do Oeste em Rondônia,Tabelionato Ribeiro,Notas,Ativo,Cartório
RO,Ouro Preto do Oeste em Rondônia,Juizado Especial Civel e Criminal,Não informado,Ativo,Vara
RO,Ouro Preto do Oeste em Rondônia,Vara Criminal,Não informado,Ativo,Vara
RO,Ouro Preto do Oeste em Rondônia,1ª Vara Civel,Não informado,Ativo,Vara
RO,Ouro Preto do Oeste em Rondônia,2ª Vara Civel,Não informado,Ativo,Vara
RO,Parecis em Rondônia,Cartório de Registro Civil e Tabelionato de Notas,Notas; Registro Civil das Pessoas Naturais,Ativo,Cartório
RO,Pimenta Bueno em Rondônia,Araci Mendes de Brito Lima,Protesto de Títulos,Ativo,Cartório
RO,Pimenta Bueno em Rondônia,Ofício de Registro Civis das Pessoas Naturais e Tabelionato de Notas do Município de Pimenta Bueno/RO.,Notas; Registro Civil das Pessoas Naturais,Ativo,Cartório
RO,Pimenta Bueno em Rondônia,Ofício do Registro Civil das Pessoas Naturais e Tabelionato de Notas,Registro Civil das Pessoas Naturais,Inativo,Cartório
RO,Pimenta Bueno em Rondônia,Serviço de Registro de Imóveis e Anexos,Registro de Imóveis; Registro de Títulos e Documentos e Civis das Pessoas Jurídicas,Ativo,Cartório
RO,Pimenta Bueno em Rondônia,Vara Criminal,Não informado,Ativo,Vara
RO,Pimenta Bueno em Rondônia,1ª Vara Civel,Não informado,Ativo,Vara
RO,Pimenta Bueno em Rondônia,2ª Vara Civel,Não informado,Ativo,Vara
RO,Pimenta Bueno em Rondônia,Juizado Especial Civel e Criminal,Não informado,Ativo,Vara
RO,Porto Velho em Rondônia,1º Ofício de Registro de Imóveis,Registro de Imóveis,Ativo,Cartório
RO,Porto Velho em Rondônia,1º Ofício de Registro de Títulos e Documento e Civil das Pessoas Jurídicas,Registro de Títulos e Documentos e Civis das Pessoas Jurídicas,Ativo,Cartório
RO,Porto Velho em Rondônia,1º Tabelionato de Protesto de Títulos,Protesto de Títulos,Ativo,Cartório
RO,Porto Velho em Rondônia,2º Ofício de Registro de Imóveis de Porto Velho,Registro de Imóveis,Ativo,Cartório
RO,Porto Velho em Rondônia,2º Tabelionato de Protesto de Títulos,Protesto de Títulos,Ativo,Cartório
RO,Porto Velho em Rondônia,3º Ofício de Registro Civis das Pessoas Naturais e Tabelionato de Notas,Notas; Registro Civil das Pessoas Naturais,Ativo,Cartório
RO,Porto Velho em Rondônia,4º Tabelionato de Protesto de Títulos,Protesto de Títulos,Ativo,Cartório
RO,Porto Velho em Rondônia,Cartório 2º Ofício de Notas e Registro Civil,Notas; Registro Civil das Pessoas Naturais,Ativo,Cartório
RO,Porto Velho em Rondônia,Cartório Distribuidor de Protesto de Títulos,Registro de Distribuição,Ativo,Cartório
RO,Porto Velho em Rondônia,Cartório do 4º Ofício de Notas e Registro Civil,Notas; Registro Civil das Pessoas Naturais,Ativo,Cartório
RO,Porto Velho em Rondônia,Cartório Godoy - 1º Ofício de Notas e de Registro Civil das Pessoas Naturais e de Interdições e Tutelas,Notas; Registro Civil das Pessoas Naturais; Registro de Interdições e Tutelas,Ativo,Cartório
RO,Porto Velho em Rondônia,Corregedoria do Estado de Rondônia,Não informado,Ativo,Cartório
RO,Porto Velho em Rondônia,Distribuidor de Protesto,Registro de Distribuição,Inativo,Cartório
RO,Porto Velho em Rondônia,Ofício de Registro Civil das Pessoas Naturais e Tabelionato de Notas do Distrito de Jaci Paraná,Notas; Registro Civil das Pessoas Naturais,Ativo,Cartório
RO,Porto Velho em Rondônia,Registro Civil e de Notas do Distrito de Abunã,Notas; Registro Civil das Pessoas Naturais,Inativo,Cartório
RO,Porto Velho em Rondônia,Registro Civil e de Notas do Distrito de Extrema,Notas; Registro Civil das Pessoas Naturais,Ativo,Cartório
RO,Porto Velho em Rondônia,Registro Civil e Tabelionato de Notas do Distrito de Calama,Registro Civil das Pessoas Naturais,Inativo,Cartório
RO,Porto Velho em Rondônia,Tabelionato Fachin - 3º Tabelionato de Protesto de Títulos e Documentos,Protesto de Títulos,Ativo,Cartório
RO,Porto Velho em Rondônia,Vara de Execução de Penas e Medidas Alternativas,Não informado,Ativo,Vara
RO,Porto Velho em Rondônia,Vara de Execução Penal e Central de Execução de Penas Alternativas,Não informado,Ativo,Vara
RO,Porto Velho em Rondônia,1ª Juizado da Infância e Juventude,Não informado,Ativo,Vara
RO,Porto Velho em Rondônia,4ª Vara de Família,Não informado,Ativo,Vara
RO,Porto Velho em Rondônia,1ª Vara de Fazenda Pública,Não informado,Ativo,Vara
RO,Porto Velho em Rondônia,1ª Vara de Execuções Fiscais,Não informado,Ativo,Vara
RO,Porto Velho em Rondônia,2ª Juizado da Infância e Juventude,Não informado,Ativo,Vara
RO,Porto Velho em Rondônia,1ª Vara Criminal,Não informado,Ativo,Vara
RO,Porto Velho em Rondônia,8ª Vara Civel,Não informado,Ativo,Vara
RO,Porto Velho em Rondônia,9ª Vara Cível,Não informado,Ativo,Vara
RO,Porto Velho em Rondônia,2ª Juizado Especial Cível,Não informado,Ativo,Vara
RO,Porto Velho em Rondônia,4ª Juizado Especial Civel,Não informado,Ativo,Vara
RO,Porto Velho em Rondônia,1ª Vara do Tribunal do Júri,Não informado,Ativo,Vara
RO,Porto Velho em Rondônia,3ª Vara de Familia,Não informado,Ativo,Vara
RO,Porto Velho em Rondônia,Vara de Delitos de Tóxico,Não informado,Ativo,Vara
RO,Porto Velho em Rondônia,Juizado de Violência Doméstica e Familiar Contra A Mulher,Não informado,Ativo,Vara
RO,Porto Velho em Rondônia,Não Utilizar - Juizado da Infância e Juventude,Não informado,Ativo,Vara
RO,Porto Velho em Rondônia,Vara de Auditoria Militar,Não informado,Ativo,Vara
RO,Porto Velho em Rondônia,1ª Vara de Família,Não informado,Ativo,Vara
RO,Porto Velho em Rondônia,2ª Vara Criminal,Não informado,Ativo,Vara
RO,Porto Velho em Rondônia,2ª Vara de Familia,Não informado,Ativo,Vara
RO,Porto Velho em Rondônia,2ª Vara do Tribunal do Júri,Não informado,Ativo,Vara
